user_id,assignment_group,listener_cohort,market,primary_device,total_sessions,avg_duration_min,pct_30min,post_search_sessions,total_saves,total_artist_follows,total_new_artists,avg_diversity,retained_day_7,retained_day_14,retained_day_28
u_01279,control_standard_recs,heavy_playlist_user,US,desktop,43,19.730930232558137,0.11627906976744186,4,26,4,105,0.3644418604651163,1,1,0
u_01280,control_standard_recs,discovery_seeker,US,car,30,19.816666666666666,0.13333333333333333,4,16,1,75,0.8975000000000001,1,1,0
u_01281,treatment_ai_dj,heavy_playlist_user,US,mobile,42,48.154761904761905,0.9761904761904762,9,75,15,129,0.36264285714285716,1,1,1
u_01282,treatment_ai_dj,casual_listener,IE,mobile,15,42.45733333333333,0.8666666666666667,3,24,6,41,0.4536,1,1,1
u_01283,treatment_ai_dj,heavy_playlist_user,US,car,43,39.98186046511628,0.8372093023255814,12,65,6,110,0.9341162790697675,1,1,0
u_01284,control_standard_recs,casual_listener,US,car,25,16.4204,0.08,3,5,1,46,0.62792,1,1,1
u_01285,control_standard_recs,heavy_playlist_user,US,desktop,34,42.91441176470588,0.9411764705882353,8,38,3,73,0.7451176470588236,1,1,1
u_01286,treatment_ai_dj,genre_loyalist,US,speaker,29,59.04586206896551,1.0,5,79,2,77,0.4230344827586207,1,1,0
u_01287,control_standard_recs,mood_context_listener,CA,mobile,34,41.03823529411765,0.8823529411764706,6,31,2,42,0.5516176470588235,1,1,0
u_01288,control_standard_recs,discovery_seeker,US,mobile,26,31.492307692307694,0.5769230769230769,4,27,3,48,0.8337307692307692,1,1,0
u_01289,control_standard_recs,casual_listener,UK,mobile,22,36.56636363636364,0.6818181818181818,3,31,1,49,0.6925454545454546,1,1,0
u_01290,control_standard_recs,casual_listener,US,mobile,21,18.185714285714283,0.14285714285714285,2,7,0,30,0.5977142857142856,1,1,0
u_01291,control_standard_recs,heavy_playlist_user,US,speaker,38,50.21078947368421,1.0,9,53,7,72,0.38094736842105265,1,1,1
u_01292,control_standard_recs,genre_loyalist,CA,mobile,24,38.24333333333333,0.8333333333333334,2,22,2,43,0.44487499999999996,1,1,0
u_01293,treatment_ai_dj,heavy_playlist_user,US,mobile,41,24.519024390243903,0.3170731707317073,11,30,6,77,0.6967804878048781,1,1,0
u_01294,treatment_ai_dj,casual_listener,US,car,25,40.4444,0.84,3,42,7,68,0.46392000000000005,1,1,1
u_01295,treatment_ai_dj,discovery_seeker,US,mobile,32,55.1125,1.0,9,54,9,69,0.34890625,1,1,1
u_01296,control_standard_recs,casual_listener,CA,car,27,30.082592592592594,0.5185185185185185,3,31,1,50,0.665962962962963,1,1,1
u_01297,control_standard_recs,mood_context_listener,US,car,29,34.538620689655176,0.7241379310344828,2,29,1,52,0.7699999999999999,1,1,1
u_01298,control_standard_recs,heavy_playlist_user,AU,mobile,33,25.12030303030303,0.24242424242424243,4,26,3,90,0.49378787878787883,1,1,0
u_01299,treatment_ai_dj,mood_context_listener,US,mobile,25,52.3424,0.92,6,45,10,62,0.3468,1,1,1
u_01300,treatment_ai_dj,discovery_seeker,AU,mobile,31,41.00516129032258,0.8387096774193549,6,29,6,73,0.7728387096774193,1,1,1
u_01301,control_standard_recs,genre_loyalist,US,mobile,31,10.89516129032258,0.0,7,7,2,56,0.5256129032258064,1,1,0
u_01302,treatment_ai_dj,heavy_playlist_user,CA,mobile,47,40.45978723404255,0.851063829787234,10,54,8,83,0.3078723404255319,1,1,1
u_01303,control_standard_recs,discovery_seeker,US,mobile,25,53.1696,1.0,6,46,4,53,0.89388,1,1,1
u_01304,treatment_ai_dj,mood_context_listener,AU,car,33,43.01060606060606,0.9090909090909091,14,44,6,69,0.6894242424242425,1,1,0
u_01305,treatment_ai_dj,mood_context_listener,US,mobile,36,69.80305555555555,1.0,12,69,9,73,0.3264722222222222,1,1,1
u_01306,treatment_ai_dj,mood_context_listener,US,desktop,23,48.22347826086957,1.0,5,45,4,43,0.27856521739130435,1,1,0
u_01307,treatment_ai_dj,heavy_playlist_user,US,mobile,41,49.025365853658535,0.975609756097561,15,85,7,111,0.36629268292682926,1,1,1
u_01308,treatment_ai_dj,discovery_seeker,US,desktop,24,50.337916666666665,1.0,5,46,9,65,0.6314166666666666,1,1,1
u_01309,control_standard_recs,discovery_seeker,US,car,24,40.595,0.8333333333333334,2,26,1,36,0.3775833333333333,1,1,1
u_01310,treatment_ai_dj,mood_context_listener,IE,mobile,41,40.514146341463416,0.8780487804878049,6,63,13,120,0.6813170731707318,1,1,1
u_01311,control_standard_recs,casual_listener,IE,mobile,21,27.682857142857145,0.38095238095238093,2,13,2,39,0.5484285714285714,1,1,1
u_01312,treatment_ai_dj,heavy_playlist_user,US,desktop,38,53.10710526315789,1.0,9,80,14,101,0.3305263157894737,1,1,1
u_01313,treatment_ai_dj,heavy_playlist_user,AU,desktop,48,32.73645833333333,0.5416666666666666,11,46,6,116,0.41245833333333337,1,1,0
u_01314,treatment_ai_dj,genre_loyalist,US,desktop,25,30.4592,0.52,4,23,2,53,0.38004,1,1,0
u_01315,control_standard_recs,mood_context_listener,US,mobile,33,25.76181818181818,0.30303030303030304,4,27,2,69,0.42018181818181816,1,1,1
u_01316,treatment_ai_dj,discovery_seeker,UK,mobile,30,75.666,1.0,9,82,12,71,0.2873,1,1,1
u_01317,treatment_ai_dj,discovery_seeker,UK,car,36,57.435833333333335,1.0,15,73,15,110,0.3438888888888889,1,1,1
u_01318,treatment_ai_dj,casual_listener,IE,car,30,47.718333333333334,1.0,6,46,7,72,0.31683333333333336,1,1,0
u_01319,control_standard_recs,discovery_seeker,US,mobile,26,30.675769230769234,0.6153846153846154,4,19,1,41,0.49403846153846154,1,1,1
u_01320,control_standard_recs,discovery_seeker,UK,speaker,33,47.57666666666667,0.9696969696969697,4,43,1,59,0.43696969696969695,1,1,1
u_01321,control_standard_recs,discovery_seeker,US,mobile,23,40.34347826086957,0.9130434782608695,3,21,2,53,0.7331304347826086,1,1,0
u_01322,control_standard_recs,heavy_playlist_user,US,mobile,34,39.696176470588235,0.8235294117647058,7,46,2,55,0.742,1,1,1
u_01323,treatment_ai_dj,mood_context_listener,US,mobile,29,31.79241379310345,0.4827586206896552,5,23,2,69,0.5157931034482759,1,1,1
u_01324,control_standard_recs,casual_listener,IE,mobile,21,37.62142857142857,0.8095238095238095,2,15,0,44,0.6160952380952381,1,1,0
u_01325,treatment_ai_dj,discovery_seeker,CA,mobile,32,45.0509375,0.9375,8,48,6,63,0.6904375,1,1,1
u_01326,control_standard_recs,mood_context_listener,CA,mobile,25,28.284000000000002,0.48,3,25,4,56,0.23420000000000002,1,1,1
u_01327,control_standard_recs,casual_listener,US,mobile,22,40.92818181818182,0.8636363636363636,3,32,2,54,0.5087272727272727,1,1,1
u_01328,treatment_ai_dj,casual_listener,US,speaker,22,20.491363636363637,0.09090909090909091,4,19,0,55,0.544,1,1,1
u_01329,treatment_ai_dj,casual_listener,US,desktop,27,48.88851851851852,0.9259259259259259,7,49,8,63,0.7255555555555555,1,1,1
u_01330,control_standard_recs,genre_loyalist,US,desktop,17,48.16529411764706,0.9411764705882353,2,29,3,37,0.4285882352941176,1,1,0
u_01331,treatment_ai_dj,casual_listener,US,car,24,31.1425,0.5833333333333334,6,18,6,51,0.7501666666666668,1,1,1
u_01332,treatment_ai_dj,mood_context_listener,CA,mobile,26,36.775,0.7307692307692307,5,34,4,66,0.3384615384615385,1,1,1
u_01333,control_standard_recs,discovery_seeker,US,mobile,28,41.878571428571426,0.8571428571428571,5,27,4,73,0.8398571428571427,1,1,0
u_01334,treatment_ai_dj,genre_loyalist,US,speaker,24,49.530833333333334,1.0,7,37,4,46,0.624625,1,1,1
u_01335,treatment_ai_dj,discovery_seeker,US,mobile,33,47.553333333333335,1.0,6,54,7,64,0.7485151515151516,1,1,1
u_01336,treatment_ai_dj,genre_loyalist,US,mobile,29,49.53206896551724,1.0,9,53,2,64,0.19520689655172413,1,1,0
u_01337,control_standard_recs,heavy_playlist_user,US,mobile,46,57.35021739130435,1.0,4,87,12,104,0.6119565217391304,1,1,1
u_01338,treatment_ai_dj,heavy_playlist_user,AU,speaker,37,36.62243243243243,0.7567567567567568,4,48,6,103,0.8426486486486486,1,1,1
u_01339,control_standard_recs,heavy_playlist_user,UK,mobile,39,19.682820512820513,0.10256410256410256,5,19,1,78,0.3005897435897436,1,1,0
u_01340,control_standard_recs,genre_loyalist,CA,speaker,22,46.58818181818182,1.0,1,34,1,50,0.5997272727272727,1,1,0
u_01341,control_standard_recs,mood_context_listener,US,desktop,29,59.39275862068966,1.0,4,44,5,48,0.48824137931034484,1,1,1
u_01342,control_standard_recs,heavy_playlist_user,US,desktop,43,42.11767441860465,0.8837209302325582,4,44,9,87,0.44239534883720927,1,1,1
u_01343,treatment_ai_dj,heavy_playlist_user,US,speaker,48,33.126666666666665,0.625,10,61,8,121,0.5101458333333334,1,1,1
u_01344,treatment_ai_dj,casual_listener,AU,desktop,24,40.38875,0.8333333333333334,1,31,4,56,0.256,1,1,1
u_01345,treatment_ai_dj,casual_listener,CA,mobile,30,27.302333333333333,0.5,4,27,5,59,0.6556,1,1,0
u_01346,control_standard_recs,casual_listener,US,mobile,13,43.10307692307693,0.9230769230769231,1,16,2,24,0.2609230769230769,1,1,1
u_01347,control_standard_recs,heavy_playlist_user,US,speaker,36,22.57361111111111,0.19444444444444445,6,23,3,76,0.6341388888888889,1,1,0
u_01348,control_standard_recs,discovery_seeker,US,mobile,25,40.1276,0.88,2,26,4,58,0.68084,1,1,1
u_01349,treatment_ai_dj,discovery_seeker,UK,mobile,34,41.49441176470588,0.8529411764705882,8,32,8,59,0.43573529411764705,1,1,1
u_01350,control_standard_recs,mood_context_listener,IE,mobile,24,43.209583333333335,0.9583333333333334,7,41,2,66,0.6160416666666667,1,1,1
u_01351,treatment_ai_dj,mood_context_listener,US,car,22,38.8890909090909,0.6818181818181818,6,32,1,55,0.9544545454545456,1,1,0
u_01352,treatment_ai_dj,mood_context_listener,US,mobile,28,49.840714285714284,0.9642857142857143,7,51,6,84,0.5768571428571428,1,1,0
u_01353,control_standard_recs,discovery_seeker,US,desktop,29,41.15655172413793,0.9655172413793104,2,41,5,64,0.4497931034482759,1,1,0
u_01354,treatment_ai_dj,heavy_playlist_user,US,mobile,35,35.31171428571429,0.6571428571428571,5,35,7,86,0.3887428571428571,1,1,1
u_01355,control_standard_recs,discovery_seeker,US,mobile,26,49.863846153846154,1.0,5,31,5,49,0.5345384615384615,1,1,0
u_01356,treatment_ai_dj,casual_listener,US,desktop,19,41.757894736842104,0.8947368421052632,4,28,4,33,0.22878947368421054,1,1,1
u_01357,treatment_ai_dj,casual_listener,CA,mobile,25,27.5848,0.4,8,26,5,74,0.5728,1,1,1
u_01358,control_standard_recs,discovery_seeker,CA,desktop,25,69.0464,1.0,3,57,7,54,0.42412,1,1,1
u_01359,control_standard_recs,discovery_seeker,US,speaker,28,47.18035714285714,0.9642857142857143,5,36,5,62,0.2676071428571429,1,1,0
u_01360,treatment_ai_dj,heavy_playlist_user,CA,speaker,40,45.511250000000004,0.9,6,72,14,93,0.25925,1,1,1
u_01361,treatment_ai_dj,casual_listener,US,mobile,25,60.8392,1.0,7,59,8,60,0.36484,1,1,1
u_01362,control_standard_recs,heavy_playlist_user,US,speaker,35,61.193999999999996,1.0,3,46,12,60,0.22362857142857143,1,1,1
u_01363,treatment_ai_dj,genre_loyalist,US,desktop,19,41.11052631578948,0.8947368421052632,4,20,4,39,0.7280526315789474,1,1,1
u_01364,treatment_ai_dj,discovery_seeker,US,speaker,28,53.786071428571425,1.0,5,60,4,57,0.17085714285714285,1,1,1
u_01365,treatment_ai_dj,genre_loyalist,US,mobile,32,37.886874999999996,0.78125,6,32,3,84,0.19675,1,1,0
u_01366,control_standard_recs,discovery_seeker,US,mobile,24,39.89291666666667,0.9583333333333334,2,20,3,43,0.7195833333333334,1,1,0
u_01367,treatment_ai_dj,genre_loyalist,US,car,19,46.637368421052635,1.0,5,32,4,45,0.3513157894736842,1,1,1
u_01368,treatment_ai_dj,discovery_seeker,IE,speaker,24,54.345,1.0,4,52,9,50,0.7723749999999999,1,1,1
u_01369,control_standard_recs,casual_listener,US,mobile,23,40.55391304347826,0.8695652173913043,1,29,3,47,0.18078260869565219,1,1,1
u_01370,control_standard_recs,casual_listener,US,mobile,23,42.54217391304348,0.9130434782608695,6,29,7,53,0.7966956521739131,1,1,1
u_01371,treatment_ai_dj,genre_loyalist,US,mobile,30,46.95766666666667,0.9666666666666667,6,47,7,70,0.5188333333333334,1,1,1
u_01372,control_standard_recs,mood_context_listener,UK,mobile,29,22.17862068965517,0.13793103448275862,6,23,3,60,0.6315862068965516,1,1,0
u_01373,treatment_ai_dj,discovery_seeker,US,mobile,24,40.52166666666667,0.8333333333333334,4,32,5,48,0.40929166666666666,1,1,0
u_01374,control_standard_recs,heavy_playlist_user,CA,mobile,49,31.503673469387756,0.5510204081632653,8,42,6,122,0.23822448979591837,1,1,1
u_01375,control_standard_recs,genre_loyalist,US,speaker,31,32.523548387096774,0.5806451612903226,5,28,1,74,0.4440322580645161,1,1,1
u_01376,treatment_ai_dj,mood_context_listener,US,mobile,23,57.26391304347826,1.0,4,51,12,71,0.705,1,1,1
u_01377,control_standard_recs,heavy_playlist_user,US,desktop,39,23.799230769230768,0.2564102564102564,7,24,0,75,0.2925128205128205,1,1,0
u_01378,treatment_ai_dj,genre_loyalist,US,mobile,24,40.93125,0.875,4,37,8,56,0.19966666666666666,1,1,1
u_01379,control_standard_recs,genre_loyalist,US,mobile,31,49.34548387096774,1.0,3,46,8,59,0.38306451612903225,1,1,0
u_01380,treatment_ai_dj,mood_context_listener,US,mobile,31,40.68483870967742,0.967741935483871,9,46,4,80,0.32641935483870965,1,1,1
u_01381,control_standard_recs,discovery_seeker,UK,mobile,34,48.315294117647056,0.9705882352941176,5,41,2,72,0.5935882352941176,1,1,1
u_01382,control_standard_recs,discovery_seeker,US,speaker,30,39.55866666666667,0.8666666666666667,6,27,4,54,0.5604,1,1,1
u_01383,treatment_ai_dj,casual_listener,US,speaker,28,45.86535714285714,0.9642857142857143,3,32,5,50,0.26489285714285715,1,1,1
u_01384,control_standard_recs,heavy_playlist_user,IE,mobile,33,33.2060606060606,0.5757575757575758,7,48,5,78,0.7235757575757575,1,1,1
u_01385,treatment_ai_dj,heavy_playlist_user,US,mobile,46,55.796086956521734,0.9782608695652174,5,85,9,95,0.629195652173913,1,1,1
u_01386,control_standard_recs,casual_listener,CA,mobile,20,15.166999999999998,0.0,0,5,1,54,0.6275000000000001,1,1,1
u_01387,treatment_ai_dj,genre_loyalist,CA,speaker,27,42.14592592592593,0.9259259259259259,6,45,9,69,0.6308518518518519,1,1,1
u_01388,control_standard_recs,genre_loyalist,US,speaker,36,43.407222222222224,0.9722222222222222,4,32,6,48,0.5769722222222222,1,1,0
u_01389,treatment_ai_dj,casual_listener,US,mobile,29,52.56758620689655,0.9655172413793104,3,63,7,60,0.7910344827586208,1,1,1
u_01390,control_standard_recs,mood_context_listener,US,desktop,20,54.754,0.95,2,24,4,46,0.8439,1,1,1
u_01391,control_standard_recs,casual_listener,UK,speaker,16,28.16625,0.375,0,16,0,30,0.560375,1,1,1
u_01392,control_standard_recs,casual_listener,UK,mobile,16,49.551875,1.0,0,18,1,26,0.6275625,1,1,1
u_01393,control_standard_recs,genre_loyalist,CA,mobile,25,29.496799999999997,0.36,4,17,3,46,0.43552,1,1,0
u_01394,treatment_ai_dj,heavy_playlist_user,AU,car,44,63.783181818181816,1.0,16,103,17,118,0.2581818181818182,1,1,0
u_01395,control_standard_recs,casual_listener,UK,desktop,23,47.25478260869565,1.0,3,39,3,40,0.6006521739130435,1,1,1
u_01396,treatment_ai_dj,genre_loyalist,US,mobile,26,34.60576923076923,0.6538461538461539,5,37,3,46,0.6248076923076924,1,1,1
u_01397,control_standard_recs,genre_loyalist,US,mobile,23,38.47086956521739,0.8260869565217391,3,27,3,64,0.5285652173913044,1,1,0
u_01398,control_standard_recs,casual_listener,AU,mobile,18,32.794999999999995,0.7222222222222222,1,17,3,42,0.7462777777777778,1,1,1
u_01399,treatment_ai_dj,casual_listener,US,mobile,27,50.50037037037037,1.0,4,55,14,89,0.20914814814814817,1,1,1
u_01400,treatment_ai_dj,genre_loyalist,US,desktop,28,41.042142857142856,0.7857142857142857,4,37,4,66,0.7463928571428572,1,1,1
u_01401,control_standard_recs,discovery_seeker,UK,mobile,33,38.71515151515152,0.9090909090909091,3,31,2,50,0.21887878787878787,1,1,0
u_01402,control_standard_recs,mood_context_listener,US,desktop,28,55.00821428571429,1.0,5,34,6,53,0.6011428571428572,1,1,0
u_01403,control_standard_recs,heavy_playlist_user,AU,speaker,34,35.51647058823529,0.7058823529411765,4,33,8,52,0.11991176470588236,1,1,1
u_01404,treatment_ai_dj,mood_context_listener,UK,mobile,23,55.603913043478265,1.0,5,36,2,43,0.6211304347826087,1,1,0
u_01405,treatment_ai_dj,discovery_seeker,US,mobile,34,46.38029411764706,0.9117647058823529,8,47,4,60,0.9642941176470589,1,1,1
u_01406,control_standard_recs,mood_context_listener,IE,mobile,29,57.98103448275862,1.0,7,45,5,48,0.38558620689655176,1,1,0
u_01407,treatment_ai_dj,discovery_seeker,US,desktop,26,43.63269230769231,0.8461538461538461,11,40,0,54,0.4775384615384616,1,1,1
u_01408,treatment_ai_dj,discovery_seeker,US,mobile,28,41.169642857142854,0.7857142857142857,7,40,6,77,0.6956071428571429,1,1,1
u_01409,treatment_ai_dj,casual_listener,US,desktop,19,61.584210526315786,1.0,3,37,6,45,0.5978947368421053,1,1,1
u_01410,treatment_ai_dj,casual_listener,US,speaker,21,40.32476190476191,0.8095238095238095,7,39,6,61,0.36004761904761906,1,1,1
u_01411,control_standard_recs,heavy_playlist_user,US,mobile,39,57.48153846153847,1.0,8,58,7,84,0.5282307692307692,1,1,0
u_01412,control_standard_recs,discovery_seeker,US,car,38,52.12105263157895,1.0,7,52,8,70,0.4521578947368421,1,1,1
u_01413,control_standard_recs,casual_listener,US,car,14,32.855714285714285,0.5714285714285714,1,5,1,17,0.6243571428571428,1,1,0
u_01414,control_standard_recs,genre_loyalist,US,mobile,29,16.438965517241378,0.06896551724137931,4,14,1,61,0.7155862068965517,1,1,0
u_01415,treatment_ai_dj,discovery_seeker,CA,mobile,25,46.6924,0.96,7,48,9,73,0.6816,1,1,1
u_01416,treatment_ai_dj,genre_loyalist,CA,car,25,47.6176,0.96,8,33,8,47,0.7756400000000001,1,1,1
u_01417,control_standard_recs,discovery_seeker,US,car,27,54.13666666666667,1.0,1,25,3,39,0.38637037037037036,1,1,1
u_01418,control_standard_recs,heavy_playlist_user,US,mobile,42,57.555,1.0,6,78,13,66,0.8103809523809524,1,1,1
u_01419,control_standard_recs,heavy_playlist_user,US,mobile,31,26.56709677419355,0.2903225806451613,2,13,3,65,0.4986129032258064,1,1,0
u_01420,treatment_ai_dj,genre_loyalist,US,mobile,27,55.298148148148144,1.0,3,50,9,68,0.6292962962962962,1,1,1
u_01421,control_standard_recs,discovery_seeker,CA,car,23,50.24130434782609,1.0,6,31,5,67,0.7327826086956521,1,1,1
u_01422,treatment_ai_dj,discovery_seeker,UK,mobile,34,62.97,1.0,6,55,8,70,0.4510588235294118,1,1,1
u_01423,control_standard_recs,heavy_playlist_user,US,mobile,38,44.239999999999995,0.9473684210526315,5,42,3,81,0.544578947368421,1,1,1
u_01424,control_standard_recs,discovery_seeker,US,speaker,34,16.915588235294116,0.08823529411764706,7,13,4,56,0.6283823529411764,1,1,1
u_01425,treatment_ai_dj,casual_listener,US,mobile,28,40.61964285714286,0.8214285714285714,4,40,5,55,0.8822857142857143,1,1,1
u_01426,treatment_ai_dj,casual_listener,UK,desktop,20,28.8745,0.4,4,19,2,42,0.37160000000000004,1,1,0
u_01427,control_standard_recs,genre_loyalist,US,mobile,23,37.07173913043478,0.8260869565217391,0,19,4,41,0.17004347826086957,1,1,0
u_01428,treatment_ai_dj,genre_loyalist,IE,speaker,36,59.527499999999996,1.0,9,62,8,67,0.5069722222222223,1,1,1
u_01429,treatment_ai_dj,mood_context_listener,CA,mobile,33,50.482424242424244,0.9696969696969697,6,46,13,55,0.5966363636363636,1,1,0
u_01430,treatment_ai_dj,casual_listener,US,desktop,16,63.58375,1.0,2,47,6,43,0.11243750000000001,1,1,1
u_01431,control_standard_recs,discovery_seeker,US,desktop,33,48.72939393939394,0.9696969696969697,5,46,7,60,0.6545454545454545,1,1,0
u_01432,treatment_ai_dj,heavy_playlist_user,AU,mobile,40,31.26975,0.525,7,41,4,96,0.12875,1,1,1
u_01433,control_standard_recs,heavy_playlist_user,US,mobile,39,10.43051282051282,0.0,7,9,1,50,0.44261538461538463,1,1,0
u_01434,treatment_ai_dj,discovery_seeker,US,mobile,32,50.213125,1.0,8,48,12,79,0.65953125,1,1,1
u_01435,control_standard_recs,discovery_seeker,US,mobile,40,39.38525,0.825,1,58,8,113,0.259775,1,1,1
u_01436,control_standard_recs,discovery_seeker,AU,speaker,29,34.474137931034484,0.6551724137931034,0,21,6,62,0.6195862068965517,1,1,0
u_01437,control_standard_recs,mood_context_listener,UK,speaker,36,16.621388888888887,0.05555555555555555,6,22,0,66,0.49302777777777773,1,1,0
u_01438,treatment_ai_dj,casual_listener,UK,mobile,24,32.75541666666667,0.6666666666666666,4,21,4,48,0.502125,1,1,1
u_01439,control_standard_recs,mood_context_listener,AU,desktop,26,36.182307692307695,0.7692307692307693,5,25,3,66,0.609,1,1,1
u_01440,treatment_ai_dj,heavy_playlist_user,AU,desktop,44,54.21522727272727,0.9772727272727273,8,81,12,102,0.5728863636363637,1,1,1
u_01441,treatment_ai_dj,genre_loyalist,AU,speaker,25,47.532799999999995,0.92,4,36,3,47,0.7674,1,1,1
u_01442,control_standard_recs,casual_listener,US,mobile,29,52.16034482758621,1.0,3,45,7,61,0.6020689655172414,1,1,0
u_01443,treatment_ai_dj,genre_loyalist,US,mobile,21,29.15,0.5238095238095238,5,25,3,55,0.6902380952380952,1,1,1
u_01444,control_standard_recs,discovery_seeker,CA,mobile,31,52.77193548387097,1.0,4,50,5,70,0.13719354838709677,1,1,1
u_01445,treatment_ai_dj,casual_listener,CA,mobile,16,42.06125,0.9375,4,28,4,43,0.77425,1,1,1
u_01446,control_standard_recs,genre_loyalist,UK,mobile,34,49.57411764705882,1.0,7,39,3,78,0.4204705882352941,1,1,1
u_01447,treatment_ai_dj,mood_context_listener,US,mobile,26,45.494615384615386,0.9615384615384616,5,45,6,58,0.3575384615384615,1,1,1
u_01448,treatment_ai_dj,genre_loyalist,CA,mobile,25,57.675599999999996,1.0,8,47,11,67,0.28232,1,1,0
u_01449,treatment_ai_dj,heavy_playlist_user,CA,desktop,47,51.011489361702125,1.0,12,71,5,90,0.36544680851063827,1,1,1
u_01450,treatment_ai_dj,casual_listener,US,mobile,23,34.50826086956522,0.6956521739130435,7,36,4,63,0.5554347826086957,1,1,1
u_01451,control_standard_recs,discovery_seeker,US,mobile,31,41.57258064516129,0.8387096774193549,5,37,2,57,0.28538709677419355,1,1,1
u_01452,treatment_ai_dj,casual_listener,US,mobile,29,40.695517241379314,0.8620689655172413,7,50,5,70,0.7404137931034483,1,1,1
u_01453,treatment_ai_dj,genre_loyalist,US,mobile,25,49.896,1.0,5,59,12,67,0.39643999999999996,1,1,1
u_01454,treatment_ai_dj,mood_context_listener,US,desktop,33,32.51060606060606,0.6060606060606061,12,37,3,87,0.5974545454545455,1,1,1
u_01455,control_standard_recs,heavy_playlist_user,US,mobile,39,39.455128205128204,0.7692307692307693,4,47,3,83,0.609948717948718,1,1,1
u_01456,treatment_ai_dj,casual_listener,US,mobile,26,44.66230769230769,0.9615384615384616,6,36,5,51,0.5955,1,1,1
u_01457,treatment_ai_dj,discovery_seeker,UK,mobile,26,52.82884615384615,1.0,10,35,7,40,0.5033461538461539,1,1,0
u_01458,treatment_ai_dj,genre_loyalist,UK,mobile,20,62.438,1.0,9,34,5,22,0.5105000000000001,1,1,1
u_01459,control_standard_recs,discovery_seeker,CA,mobile,36,49.812777777777775,0.9722222222222222,4,44,3,51,0.5732777777777778,1,1,1
u_01460,treatment_ai_dj,heavy_playlist_user,US,speaker,31,48.777096774193545,0.9354838709677419,7,45,7,66,0.40296774193548385,1,1,1
u_01461,control_standard_recs,heavy_playlist_user,US,mobile,38,41.47921052631579,0.9210526315789473,6,28,5,60,0.34965789473684206,1,1,0
u_01462,treatment_ai_dj,genre_loyalist,AU,mobile,33,49.17424242424242,0.9696969696969697,11,51,5,63,0.4231212121212121,1,1,1
u_01463,control_standard_recs,discovery_seeker,US,mobile,30,46.83866666666667,0.9333333333333333,8,40,6,75,0.7067333333333333,1,1,0
u_01464,treatment_ai_dj,discovery_seeker,IE,mobile,43,29.416511627906978,0.4418604651162791,14,43,3,97,0.6209767441860464,1,1,1
u_01465,treatment_ai_dj,casual_listener,AU,mobile,26,35.97807692307692,0.6923076923076923,4,23,4,71,0.16761538461538464,1,1,0
u_01466,control_standard_recs,discovery_seeker,US,mobile,22,22.295909090909092,0.18181818181818182,2,17,0,66,0.5653636363636364,1,1,1
u_01467,treatment_ai_dj,discovery_seeker,IE,desktop,30,63.108666666666664,1.0,4,73,10,74,0.23253333333333334,1,1,1
u_01468,control_standard_recs,heavy_playlist_user,US,mobile,37,35.946216216216214,0.7027027027027027,3,39,4,60,0.4464864864864865,1,1,1
u_01469,treatment_ai_dj,genre_loyalist,US,mobile,32,43.54625,0.90625,7,38,5,65,0.7496875,1,1,1
u_01470,treatment_ai_dj,casual_listener,UK,speaker,26,56.51846153846154,1.0,3,47,4,57,0.4790384615384615,1,1,0
u_01471,treatment_ai_dj,discovery_seeker,US,car,30,55.10633333333333,0.9333333333333333,6,60,7,82,0.13173333333333334,1,1,1
u_01472,treatment_ai_dj,casual_listener,AU,mobile,27,27.91481481481481,0.5185185185185185,4,26,3,69,0.7594444444444444,1,1,0
u_01473,treatment_ai_dj,casual_listener,US,mobile,22,42.731818181818184,0.8636363636363636,3,31,5,53,0.7793636363636364,1,1,1
u_01474,control_standard_recs,heavy_playlist_user,US,mobile,52,32.04730769230769,0.5961538461538461,6,46,8,112,0.46732692307692303,1,1,0
u_01475,control_standard_recs,casual_listener,UK,mobile,21,15.022380952380953,0.047619047619047616,0,6,1,54,0.46,1,1,1
u_01476,treatment_ai_dj,discovery_seeker,UK,mobile,30,42.412,0.9333333333333333,11,38,3,43,0.6902666666666666,1,1,0
u_01477,treatment_ai_dj,casual_listener,US,mobile,23,43.046086956521734,0.8260869565217391,4,27,4,42,0.24569565217391304,1,1,0
u_01478,treatment_ai_dj,mood_context_listener,US,desktop,35,44.14028571428572,0.9428571428571428,8,56,3,95,0.3586571428571429,1,1,1
u_01479,treatment_ai_dj,genre_loyalist,AU,mobile,24,28.234583333333333,0.375,5,18,1,56,0.382875,1,1,1
u_01480,control_standard_recs,casual_listener,US,mobile,21,48.74619047619048,0.9523809523809523,2,29,6,38,0.969,1,1,0
u_01481,treatment_ai_dj,genre_loyalist,CA,mobile,26,42.15461538461538,0.8846153846153846,6,30,4,49,0.5814230769230769,1,1,1
u_01482,control_standard_recs,heavy_playlist_user,US,speaker,33,37.06090909090909,0.8484848484848485,6,31,0,65,0.8070909090909091,1,1,1
u_01483,treatment_ai_dj,mood_context_listener,CA,mobile,38,50.27078947368421,0.9736842105263158,12,64,10,95,0.7294736842105263,1,1,1
u_01484,control_standard_recs,casual_listener,UK,desktop,27,25.79296296296296,0.3333333333333333,0,15,1,53,0.5186666666666666,1,1,0
u_01485,control_standard_recs,mood_context_listener,US,mobile,27,45.449259259259264,0.9259259259259259,2,47,2,62,0.13696296296296295,1,1,0
