user_id,assignment_group,listener_cohort,new_artists_exposed,artist_follows,saves,playlist_adds,avg_recommendation_diversity,artist_follow_conversion_rate,discovery_quality_index
u_01116,treatment_ai_dj,mood_context_listener,49,3,62,34,0.14425925925925925,0.061224489795918366,0.412
u_01117,control_standard_recs,casual_listener,48,9,55,14,0.8180434782608696,0.1875,0.564
u_01118,treatment_ai_dj,discovery_seeker,65,3,23,13,0.34509375,0.046153846153846156,0.221
u_01119,control_standard_recs,casual_listener,52,3,27,5,0.5090434782608696,0.057692307692307696,0.292
u_01120,control_standard_recs,casual_listener,28,2,8,7,0.5735555555555556,0.07142857142857142,0.277
u_01121,treatment_ai_dj,casual_listener,50,4,49,17,0.4034285714285714,0.08,0.425
u_01122,treatment_ai_dj,genre_loyalist,35,3,35,13,0.37922222222222224,0.08571428571428572,0.431
u_01123,treatment_ai_dj,discovery_seeker,89,4,32,18,0.7223214285714287,0.0449438202247191,0.317
u_01124,treatment_ai_dj,casual_listener,51,2,37,11,0.3666086956521739,0.0392156862745098,0.319
u_01125,treatment_ai_dj,casual_listener,90,7,74,32,0.3387878787878788,0.07777777777777778,0.371
u_01126,treatment_ai_dj,casual_listener,52,8,36,12,0.7006666666666667,0.15384615384615385,0.437
u_01127,control_standard_recs,mood_context_listener,37,3,26,7,0.57672,0.08108108108108109,0.377
u_01128,control_standard_recs,heavy_playlist_user,95,3,39,16,0.3051842105263158,0.031578947368421054,0.215
u_01129,control_standard_recs,mood_context_listener,45,7,43,17,0.614,0.15555555555555556,0.503
u_01130,control_standard_recs,discovery_seeker,31,0,25,9,0.5577142857142857,0.0,0.385
u_01131,treatment_ai_dj,discovery_seeker,52,6,49,15,0.14564516129032257,0.11538461538461539,0.356
u_01132,control_standard_recs,heavy_playlist_user,80,9,45,12,0.1721707317073171,0.1125,0.246
u_01133,control_standard_recs,discovery_seeker,64,4,39,15,0.63971875,0.0625,0.369
u_01134,control_standard_recs,discovery_seeker,57,2,25,15,0.2065625,0.03508771929824561,0.213
u_01135,treatment_ai_dj,casual_listener,77,7,39,25,0.929923076923077,0.09090909090909091,0.44
u_01136,control_standard_recs,casual_listener,43,4,18,8,0.40244,0.09302325581395349,0.266
u_01137,treatment_ai_dj,discovery_seeker,88,7,65,27,0.9475526315789473,0.07954545454545454,0.495
u_01138,control_standard_recs,discovery_seeker,36,3,22,4,0.34710526315789475,0.08333333333333333,0.285
u_01139,control_standard_recs,heavy_playlist_user,70,4,38,23,0.7162553191489363,0.05714285714285714,0.384
u_01140,treatment_ai_dj,casual_listener,36,3,13,7,0.36050000000000004,0.08333333333333333,0.239
u_01141,treatment_ai_dj,casual_listener,58,5,26,16,0.536375,0.08620689655172414,0.318
u_01142,control_standard_recs,heavy_playlist_user,87,9,40,14,0.5245365853658537,0.10344827586206896,0.306
u_01143,treatment_ai_dj,casual_listener,55,7,36,12,0.6258965517241379,0.12727272727272726,0.397
u_01144,treatment_ai_dj,discovery_seeker,102,8,81,25,0.6433658536585366,0.0784313725490196,0.424
u_01145,control_standard_recs,mood_context_listener,36,4,21,3,0.32234615384615384,0.1111111111111111,0.278
u_01146,treatment_ai_dj,casual_listener,46,4,21,14,0.5358421052631579,0.08695652173913043,0.324
u_01147,treatment_ai_dj,casual_listener,67,16,75,33,0.5631923076923078,0.23880597014925373,0.548
u_01148,treatment_ai_dj,genre_loyalist,58,5,54,14,0.5155833333333334,0.08620689655172414,0.428
u_01149,treatment_ai_dj,discovery_seeker,83,8,69,22,0.3955714285714286,0.0963855421686747,0.38
u_01150,treatment_ai_dj,genre_loyalist,70,11,41,18,0.8088846153846153,0.15714285714285714,0.442
u_01151,treatment_ai_dj,heavy_playlist_user,134,17,66,18,0.6670227272727273,0.12686567164179105,0.354
u_01152,treatment_ai_dj,casual_listener,56,9,47,22,0.3526129032258064,0.16071428571428573,0.413
u_01153,treatment_ai_dj,genre_loyalist,70,5,44,20,0.2415,0.07142857142857142,0.285
u_01154,treatment_ai_dj,genre_loyalist,60,3,27,6,0.24385185185185185,0.05,0.206
u_01155,treatment_ai_dj,casual_listener,41,1,15,5,0.7273684210526316,0.024390243902439025,0.3
u_01156,treatment_ai_dj,genre_loyalist,66,6,51,12,0.8410000000000001,0.09090909090909091,0.463
u_01157,control_standard_recs,discovery_seeker,28,4,32,6,0.19874999999999998,0.14285714285714285,0.382
u_01158,treatment_ai_dj,genre_loyalist,57,6,33,6,0.44752000000000003,0.10526315789473684,0.309
u_01159,treatment_ai_dj,casual_listener,86,13,63,30,0.5098,0.1511627906976744,0.416
u_01160,control_standard_recs,discovery_seeker,77,5,34,11,0.3666,0.06493506493506493,0.246
u_01161,treatment_ai_dj,discovery_seeker,66,9,32,13,0.564896551724138,0.13636363636363635,0.34
u_01162,control_standard_recs,heavy_playlist_user,62,9,42,18,0.3834736842105263,0.14516129032258066,0.36
u_01163,control_standard_recs,casual_listener,52,4,24,9,0.24527272727272728,0.07692307692307693,0.23
u_01164,treatment_ai_dj,discovery_seeker,50,9,52,18,0.2995,0.18,0.442
u_01165,control_standard_recs,discovery_seeker,56,5,62,26,0.506060606060606,0.08928571428571429,0.477
u_01166,treatment_ai_dj,heavy_playlist_user,97,9,62,19,0.5202173913043479,0.09278350515463918,0.352
u_01167,treatment_ai_dj,genre_loyalist,62,8,47,14,0.20692592592592593,0.12903225806451613,0.32
u_01168,treatment_ai_dj,heavy_playlist_user,88,5,48,21,0.13465625,0.056818181818181816,0.226
u_01169,control_standard_recs,heavy_playlist_user,53,2,13,1,0.3775428571428572,0.03773584905660377,0.172
u_01170,control_standard_recs,mood_context_listener,65,3,28,10,0.6117666666666667,0.046153846153846156,0.3
u_01171,treatment_ai_dj,discovery_seeker,89,5,69,21,0.4203928571428572,0.056179775280898875,0.354
u_01172,treatment_ai_dj,genre_loyalist,69,6,39,23,0.548074074074074,0.08695652173913043,0.359
u_01173,treatment_ai_dj,mood_context_listener,64,6,56,17,0.3454285714285714,0.09375,0.378
u_01174,control_standard_recs,mood_context_listener,51,2,25,7,0.311037037037037,0.0392156862745098,0.235
u_01175,treatment_ai_dj,mood_context_listener,62,4,33,11,0.4952758620689655,0.06451612903225806,0.306
u_01176,treatment_ai_dj,discovery_seeker,55,4,46,29,0.23146153846153844,0.07272727272727272,0.372
u_01177,treatment_ai_dj,casual_listener,64,3,35,12,0.6626666666666666,0.046875,0.347
u_01178,control_standard_recs,genre_loyalist,47,2,23,3,0.3906315789473684,0.0425531914893617,0.244
u_01179,treatment_ai_dj,heavy_playlist_user,79,6,52,17,0.8974324324324324,0.0759493670886076,0.448
u_01180,treatment_ai_dj,genre_loyalist,25,4,31,13,0.319875,0.16,0.464
u_01181,treatment_ai_dj,genre_loyalist,66,11,65,23,0.7660769230769231,0.16666666666666666,0.548
u_01182,control_standard_recs,heavy_playlist_user,51,1,15,4,0.94415625,0.0196078431372549,0.328
u_01183,treatment_ai_dj,discovery_seeker,80,4,40,16,0.6265277777777778,0.05,0.329
u_01184,treatment_ai_dj,mood_context_listener,40,3,38,16,0.38078947368421057,0.075,0.419
u_01185,control_standard_recs,discovery_seeker,48,4,15,8,0.45381818181818184,0.08333333333333333,0.246
u_01186,treatment_ai_dj,discovery_seeker,69,9,49,20,0.8694814814814814,0.13043478260869565,0.484
u_01187,treatment_ai_dj,discovery_seeker,81,10,54,28,0.7011428571428571,0.12345679012345678,0.437
u_01188,control_standard_recs,heavy_playlist_user,68,4,36,11,0.17583333333333334,0.058823529411764705,0.221
u_01189,control_standard_recs,casual_listener,47,4,19,9,0.23287499999999997,0.0851063829787234,0.218
u_01190,treatment_ai_dj,casual_listener,42,3,33,17,0.8343809523809523,0.07142857142857142,0.491
u_01191,control_standard_recs,mood_context_listener,78,8,35,8,0.12970967741935482,0.10256410256410256,0.196
u_01192,treatment_ai_dj,casual_listener,67,5,62,18,0.39782758620689657,0.07462686567164178,0.397
u_01193,control_standard_recs,genre_loyalist,53,1,14,6,0.8019130434782609,0.018867924528301886,0.29
u_01194,treatment_ai_dj,genre_loyalist,78,12,49,19,0.6533461538461539,0.15384615384615385,0.411
u_01195,control_standard_recs,genre_loyalist,49,3,52,14,0.8276153846153846,0.061224489795918366,0.521
u_01196,treatment_ai_dj,genre_loyalist,82,1,21,10,0.6622916666666666,0.012195121951219513,0.252
u_01197,treatment_ai_dj,casual_listener,47,5,24,10,0.41661538461538467,0.10638297872340426,0.301
u_01198,treatment_ai_dj,genre_loyalist,45,11,40,12,0.5927142857142856,0.24444444444444444,0.496
u_01199,treatment_ai_dj,discovery_seeker,111,14,105,42,0.28356818181818183,0.12612612612612611,0.408
u_01200,control_standard_recs,heavy_playlist_user,55,2,30,16,0.5412285714285715,0.03636363636363636,0.328
u_01201,treatment_ai_dj,casual_listener,78,1,25,20,0.5918846153846155,0.01282051282051282,0.271
u_01202,control_standard_recs,genre_loyalist,54,7,40,12,0.054794117647058826,0.12962962962962962,0.278
u_01203,control_standard_recs,casual_listener,29,1,25,6,0.17786666666666667,0.034482758620689655,0.303
u_01204,control_standard_recs,discovery_seeker,67,4,22,11,0.11976315789473685,0.05970149253731343,0.158
u_01205,control_standard_recs,casual_listener,49,3,17,5,0.6718636363636364,0.061224489795918366,0.291
u_01206,treatment_ai_dj,casual_listener,57,2,29,15,0.84475,0.03508771929824561,0.39
u_01207,treatment_ai_dj,heavy_playlist_user,58,8,56,11,0.2769655172413793,0.13793103448275862,0.387
u_01208,control_standard_recs,discovery_seeker,53,3,31,15,0.0405,0.05660377358490566,0.219
u_01209,control_standard_recs,mood_context_listener,50,3,36,8,0.6322857142857143,0.06,0.383
u_01210,treatment_ai_dj,mood_context_listener,53,2,29,12,0.5048518518518519,0.03773584905660377,0.31
u_01211,control_standard_recs,genre_loyalist,61,1,12,5,0.7335588235294117,0.01639344262295082,0.251
u_01212,control_standard_recs,casual_listener,37,4,19,6,0.3226538461538461,0.10810810810810811,0.271
u_01213,control_standard_recs,discovery_seeker,60,6,35,11,0.5119166666666667,0.1,0.336
u_01214,treatment_ai_dj,heavy_playlist_user,101,10,66,22,0.2884,0.09900990099009901,0.303
u_01215,treatment_ai_dj,discovery_seeker,79,13,36,18,0.9138205128205129,0.16455696202531644,0.434
u_01216,control_standard_recs,casual_listener,47,4,7,4,0.8119583333333332,0.0851063829787234,0.283
u_01217,control_standard_recs,genre_loyalist,46,3,21,11,0.742625,0.06521739130434782,0.358
u_01218,treatment_ai_dj,mood_context_listener,87,17,72,28,0.4362432432432432,0.19540229885057472,0.433
u_01219,treatment_ai_dj,heavy_playlist_user,83,14,73,34,0.5980625,0.1686746987951807,0.49
u_01220,control_standard_recs,casual_listener,34,4,31,10,0.07366666666666667,0.11764705882352941,0.332
u_01221,treatment_ai_dj,heavy_playlist_user,62,9,37,20,0.3691951219512195,0.14516129032258066,0.341
u_01222,control_standard_recs,casual_listener,31,0,7,3,0.24268421052631578,0.0,0.132
u_01223,control_standard_recs,casual_listener,46,4,33,12,0.6212592592592593,0.08695652173913043,0.404
u_01224,treatment_ai_dj,mood_context_listener,67,10,54,29,0.6882758620689655,0.14925373134328357,0.491
u_01225,control_standard_recs,discovery_seeker,50,3,42,14,0.6347241379310344,0.06,0.432
u_01226,treatment_ai_dj,discovery_seeker,74,3,33,4,0.5808611111111112,0.04054054054054054,0.279
u_01227,control_standard_recs,casual_listener,42,1,18,4,0.5473181818181818,0.023809523809523808,0.267
u_01228,control_standard_recs,mood_context_listener,41,1,19,7,0.5238,0.024390243902439025,0.281
u_01229,treatment_ai_dj,heavy_playlist_user,65,8,51,19,0.6080740740740741,0.12307692307692308,0.435
u_01230,control_standard_recs,genre_loyalist,48,3,23,13,0.34964,0.0625,0.27
u_01231,treatment_ai_dj,heavy_playlist_user,73,9,56,25,0.32270731707317074,0.1232876712328767,0.367
u_01232,control_standard_recs,casual_listener,34,1,16,4,0.5185333333333334,0.029411764705882353,0.275
u_01233,control_standard_recs,discovery_seeker,64,5,29,11,0.1432962962962963,0.078125,0.202
u_01234,control_standard_recs,discovery_seeker,64,6,43,19,0.5777777777777777,0.09375,0.39
u_01235,treatment_ai_dj,casual_listener,45,4,33,12,0.7634285714285715,0.08888888888888889,0.445
u_01236,control_standard_recs,genre_loyalist,54,7,20,12,0.3323333333333333,0.12962962962962962,0.254
u_01237,treatment_ai_dj,mood_context_listener,63,3,39,13,0.6527333333333334,0.047619047619047616,0.366
u_01238,control_standard_recs,casual_listener,22,0,12,6,0.7344666666666666,0.0,0.361
u_01239,treatment_ai_dj,discovery_seeker,46,7,58,18,0.18225,0.15217391304347827,0.408
u_01240,control_standard_recs,casual_listener,34,1,16,2,0.3075333333333333,0.029411764705882353,0.214
u_01241,treatment_ai_dj,casual_listener,41,5,25,14,0.30360000000000004,0.12195121951219512,0.322
u_01242,treatment_ai_dj,mood_context_listener,75,9,82,19,0.4054375,0.12,0.431
u_01243,treatment_ai_dj,genre_loyalist,78,11,46,29,0.6790833333333333,0.14102564102564102,0.422
u_01244,treatment_ai_dj,genre_loyalist,72,3,41,12,0.777030303030303,0.041666666666666664,0.376
u_01245,treatment_ai_dj,heavy_playlist_user,85,16,80,40,0.17893023255813953,0.18823529411764706,0.416
u_01246,treatment_ai_dj,casual_listener,51,5,18,12,0.4193913043478261,0.09803921568627451,0.263
u_01247,control_standard_recs,genre_loyalist,47,1,14,6,0.102,0.02127659574468085,0.127
u_01248,control_standard_recs,discovery_seeker,64,11,44,20,0.8845925925925926,0.171875,0.5
u_01249,treatment_ai_dj,genre_loyalist,67,6,57,25,0.9166060606060606,0.08955223880597014,0.529
u_01250,treatment_ai_dj,mood_context_listener,33,3,15,10,0.4297619047619048,0.09090909090909091,0.298
u_01251,treatment_ai_dj,heavy_playlist_user,90,13,64,22,0.18854761904761905,0.14444444444444443,0.312
u_01252,control_standard_recs,discovery_seeker,52,2,17,9,0.32625,0.038461538461538464,0.203
u_01253,control_standard_recs,heavy_playlist_user,107,7,50,17,0.12141509433962264,0.06542056074766354,0.194
u_01254,control_standard_recs,casual_listener,57,4,27,14,0.49234782608695654,0.07017543859649122,0.303
u_01255,treatment_ai_dj,casual_listener,39,5,35,9,0.49068421052631583,0.1282051282051282,0.427
u_01256,control_standard_recs,casual_listener,60,2,25,15,0.6748260869565218,0.03333333333333333,0.322
u_01257,control_standard_recs,discovery_seeker,57,4,25,5,0.40828125,0.07017543859649122,0.249
u_01258,control_standard_recs,genre_loyalist,45,2,18,8,0.25510714285714287,0.044444444444444446,0.206
u_01259,control_standard_recs,genre_loyalist,63,4,69,18,0.2551875,0.06349206349206349,0.379
u_01260,treatment_ai_dj,mood_context_listener,77,9,57,19,0.2942727272727273,0.11688311688311688,0.337
u_01261,control_standard_recs,genre_loyalist,49,3,21,4,0.49609523809523803,0.061224489795918366,0.265
u_01262,treatment_ai_dj,genre_loyalist,83,4,63,23,0.618516129032258,0.04819277108433735,0.403
u_01263,control_standard_recs,casual_listener,55,1,22,10,0.5782857142857143,0.01818181818181818,0.278
u_01264,control_standard_recs,casual_listener,29,1,13,2,0.7190666666666666,0.034482758620689655,0.314
u_01265,control_standard_recs,genre_loyalist,32,2,30,8,0.4865238095238095,0.0625,0.415
u_01266,control_standard_recs,discovery_seeker,66,3,36,9,0.4188823529411765,0.045454545454545456,0.277
u_01267,control_standard_recs,heavy_playlist_user,107,3,38,13,0.7805,0.028037383177570093,0.312
u_01268,control_standard_recs,casual_listener,37,1,16,7,0.5735263157894737,0.02702702702702703,0.289
u_01269,treatment_ai_dj,casual_listener,64,9,55,10,0.1738148148148148,0.140625,0.331
u_01270,control_standard_recs,discovery_seeker,37,4,28,12,0.7158928571428572,0.10810810810810811,0.455
u_01271,treatment_ai_dj,casual_listener,42,7,33,15,0.202375,0.16666666666666666,0.359
u_01272,treatment_ai_dj,casual_listener,55,3,32,12,0.4621851851851852,0.05454545454545454,0.313
u_01273,treatment_ai_dj,heavy_playlist_user,75,1,26,10,0.6245116279069767,0.013333333333333334,0.267
u_01274,control_standard_recs,casual_listener,49,3,2,1,0.36652380952380953,0.061224489795918366,0.126
u_01275,control_standard_recs,genre_loyalist,48,2,28,6,0.24805263157894739,0.041666666666666664,0.241
u_01276,control_standard_recs,discovery_seeker,66,4,35,7,0.44662857142857143,0.06060606060606061,0.281
u_01277,control_standard_recs,casual_listener,11,3,5,7,0.7347142857142857,0.2727272727272727,0.488
u_01278,treatment_ai_dj,discovery_seeker,84,9,78,27,0.31884375,0.10714285714285714,0.398
u_01279,control_standard_recs,heavy_playlist_user,105,4,26,5,0.3644418604651163,0.0380952380952381,0.173
u_01280,control_standard_recs,discovery_seeker,75,1,16,8,0.8975000000000001,0.013333333333333334,0.298
u_01281,treatment_ai_dj,heavy_playlist_user,129,15,75,27,0.36264285714285716,0.11627906976744186,0.308
u_01282,treatment_ai_dj,casual_listener,41,6,24,9,0.4536,0.14634146341463414,0.344
u_01283,treatment_ai_dj,heavy_playlist_user,110,6,65,32,0.9341162790697675,0.05454545454545454,0.444
u_01284,control_standard_recs,casual_listener,46,1,5,6,0.62792,0.021739130434782608,0.211
u_01285,control_standard_recs,heavy_playlist_user,73,3,38,12,0.7451176470588236,0.0410958904109589,0.355
u_01286,treatment_ai_dj,genre_loyalist,77,2,79,16,0.4230344827586207,0.025974025974025976,0.396
u_01287,control_standard_recs,mood_context_listener,42,2,31,6,0.5516176470588235,0.047619047619047616,0.361
u_01288,control_standard_recs,discovery_seeker,48,3,27,7,0.8337307692307692,0.0625,0.393
u_01289,control_standard_recs,casual_listener,49,1,31,11,0.6925454545454546,0.02040816326530612,0.372
u_01290,control_standard_recs,casual_listener,30,0,7,4,0.5977142857142856,0.0,0.228
u_01291,control_standard_recs,heavy_playlist_user,72,7,53,21,0.38094736842105265,0.09722222222222222,0.357
u_01292,control_standard_recs,genre_loyalist,43,2,22,7,0.44487499999999996,0.046511627906976744,0.28
u_01293,treatment_ai_dj,heavy_playlist_user,77,6,30,16,0.6967804878048781,0.07792207792207792,0.33
u_01294,treatment_ai_dj,casual_listener,68,7,42,20,0.46392000000000005,0.10294117647058823,0.351
u_01295,treatment_ai_dj,discovery_seeker,69,9,54,25,0.34890625,0.13043478260869565,0.383
u_01296,control_standard_recs,casual_listener,50,1,31,11,0.665962962962963,0.02,0.361
u_01297,control_standard_recs,mood_context_listener,52,1,29,6,0.7699999999999999,0.019230769230769232,0.356
u_01298,control_standard_recs,heavy_playlist_user,90,3,26,3,0.49378787878787883,0.03333333333333333,0.212
u_01299,treatment_ai_dj,mood_context_listener,62,10,45,20,0.3468,0.16129032258064516,0.373
u_01300,treatment_ai_dj,discovery_seeker,73,6,29,15,0.7728387096774193,0.0821917808219178,0.352
u_01301,control_standard_recs,genre_loyalist,56,2,7,2,0.5256129032258064,0.03571428571428571,0.181
u_01302,treatment_ai_dj,heavy_playlist_user,83,8,54,23,0.3078723404255319,0.0963855421686747,0.315
u_01303,control_standard_recs,discovery_seeker,53,4,46,15,0.89388,0.07547169811320754,0.509
u_01304,treatment_ai_dj,mood_context_listener,69,6,44,20,0.6894242424242425,0.08695652173913043,0.406
u_01305,treatment_ai_dj,mood_context_listener,73,9,69,36,0.3264722222222222,0.1232876712328767,0.435
u_01306,treatment_ai_dj,mood_context_listener,43,4,45,24,0.27856521739130435,0.09302325581395349,0.436
u_01307,treatment_ai_dj,heavy_playlist_user,111,7,85,23,0.36629268292682926,0.06306306306306306,0.336
u_01308,treatment_ai_dj,discovery_seeker,65,9,46,15,0.6314166666666666,0.13846153846153847,0.418
u_01309,control_standard_recs,discovery_seeker,36,1,26,3,0.3775833333333333,0.027777777777777776,0.297
u_01310,treatment_ai_dj,mood_context_listener,120,13,63,23,0.6813170731707318,0.10833333333333334,0.368
u_01311,control_standard_recs,casual_listener,39,2,13,6,0.5484285714285714,0.05128205128205128,0.261
u_01312,treatment_ai_dj,heavy_playlist_user,101,14,80,29,0.3305263157894737,0.13861386138613863,0.372
u_01313,treatment_ai_dj,heavy_playlist_user,116,6,46,15,0.41245833333333337,0.05172413793103448,0.24
u_01314,treatment_ai_dj,genre_loyalist,53,2,23,9,0.38004,0.03773584905660377,0.242
u_01315,control_standard_recs,mood_context_listener,69,2,27,12,0.42018181818181816,0.028985507246376812,0.239
u_01316,treatment_ai_dj,discovery_seeker,71,12,82,34,0.2873,0.16901408450704225,0.453
u_01317,treatment_ai_dj,discovery_seeker,110,15,73,37,0.3438888888888889,0.13636363636363635,0.35
u_01318,treatment_ai_dj,casual_listener,72,7,46,18,0.31683333333333336,0.09722222222222222,0.31
u_01319,control_standard_recs,discovery_seeker,41,1,19,6,0.49403846153846154,0.024390243902439025,0.27
u_01320,control_standard_recs,discovery_seeker,59,1,43,13,0.43696969696969695,0.01694915254237288,0.33
u_01321,control_standard_recs,discovery_seeker,53,2,21,5,0.7331304347826086,0.03773584905660377,0.31
u_01322,control_standard_recs,heavy_playlist_user,55,2,46,13,0.742,0.03636363636363636,0.443
u_01323,treatment_ai_dj,mood_context_listener,69,2,23,14,0.5157931034482759,0.028985507246376812,0.253
u_01324,control_standard_recs,casual_listener,44,0,15,9,0.6160952380952381,0.0,0.27
u_01325,treatment_ai_dj,discovery_seeker,63,6,48,12,0.6904375,0.09523809523809523,0.425
u_01326,control_standard_recs,mood_context_listener,56,4,25,9,0.23420000000000002,0.07142857142857142,0.219
u_01327,control_standard_recs,casual_listener,54,2,32,9,0.5087272727272727,0.037037037037037035,0.313
u_01328,treatment_ai_dj,casual_listener,55,0,19,4,0.544,0.0,0.233
u_01329,treatment_ai_dj,casual_listener,63,8,49,20,0.7255555555555555,0.12698412698412698,0.468
u_01330,control_standard_recs,genre_loyalist,37,3,29,9,0.4285882352941176,0.08108108108108109,0.368
u_01331,treatment_ai_dj,casual_listener,51,6,18,8,0.7501666666666668,0.11764705882352941,0.34
u_01332,treatment_ai_dj,mood_context_listener,66,4,34,16,0.3384615384615385,0.06060606060606061,0.271
u_01333,control_standard_recs,discovery_seeker,73,4,27,19,0.8398571428571427,0.0547945205479452,0.361
u_01334,treatment_ai_dj,genre_loyalist,46,4,37,17,0.624625,0.08695652173913043,0.443
u_01335,treatment_ai_dj,discovery_seeker,64,7,54,24,0.7485151515151516,0.109375,0.493
u_01336,treatment_ai_dj,genre_loyalist,64,2,53,15,0.19520689655172413,0.03125,0.302
u_01337,control_standard_recs,heavy_playlist_user,104,12,87,30,0.6119565217391304,0.11538461538461539,0.446
u_01338,treatment_ai_dj,heavy_playlist_user,103,6,48,12,0.8426486486486486,0.05825242718446602,0.365
u_01339,control_standard_recs,heavy_playlist_user,78,1,19,4,0.3005897435897436,0.01282051282051282,0.148
u_01340,control_standard_recs,genre_loyalist,50,1,34,10,0.5997272727272727,0.02,0.357
u_01341,control_standard_recs,mood_context_listener,48,5,44,12,0.48824137931034484,0.10416666666666667,0.425
u_01342,control_standard_recs,heavy_playlist_user,87,9,44,17,0.44239534883720927,0.10344827586206896,0.303
u_01343,treatment_ai_dj,heavy_playlist_user,121,8,61,21,0.5101458333333334,0.06611570247933884,0.303
u_01344,treatment_ai_dj,casual_listener,56,4,31,10,0.256,0.07142857142857142,0.254
u_01345,treatment_ai_dj,casual_listener,59,5,27,6,0.6556,0.0847457627118644,0.323
u_01346,control_standard_recs,casual_listener,24,2,16,8,0.2609230769230769,0.08333333333333333,0.311
u_01347,control_standard_recs,heavy_playlist_user,76,3,23,4,0.6341388888888889,0.039473684210526314,0.256
u_01348,control_standard_recs,discovery_seeker,58,4,26,12,0.68084,0.06896551724137931,0.337
u_01349,treatment_ai_dj,discovery_seeker,59,8,32,19,0.43573529411764705,0.13559322033898305,0.34
u_01350,control_standard_recs,mood_context_listener,66,2,41,8,0.6160416666666667,0.030303030303030304,0.338
u_01351,treatment_ai_dj,mood_context_listener,55,1,32,10,0.9544545454545456,0.01818181818181818,0.418
u_01352,treatment_ai_dj,mood_context_listener,84,6,51,20,0.5768571428571428,0.07142857142857142,0.357
u_01353,control_standard_recs,discovery_seeker,64,5,41,8,0.4497931034482759,0.078125,0.319
u_01354,treatment_ai_dj,heavy_playlist_user,86,7,35,13,0.3887428571428571,0.08139534883720931,0.25
u_01355,control_standard_recs,discovery_seeker,49,5,31,10,0.5345384615384615,0.10204081632653061,0.358
u_01356,treatment_ai_dj,casual_listener,33,4,28,7,0.22878947368421054,0.12121212121212122,0.344
u_01357,treatment_ai_dj,casual_listener,74,5,26,11,0.5728,0.06756756756756757,0.277
u_01358,control_standard_recs,discovery_seeker,54,7,57,17,0.42412,0.12962962962962962,0.449
u_01359,control_standard_recs,discovery_seeker,62,5,36,5,0.2676071428571429,0.08064516129032258,0.252
u_01360,treatment_ai_dj,heavy_playlist_user,93,14,72,23,0.25925,0.15053763440860216,0.348
u_01361,treatment_ai_dj,casual_listener,60,8,59,21,0.36484,0.13333333333333333,0.436
u_01362,control_standard_recs,heavy_playlist_user,60,12,46,16,0.22362857142857143,0.2,0.358
u_01363,treatment_ai_dj,genre_loyalist,39,4,20,11,0.7280526315789474,0.10256410256410256,0.388
u_01364,treatment_ai_dj,discovery_seeker,57,4,60,24,0.17085714285714285,0.07017543859649122,0.38
u_01365,treatment_ai_dj,genre_loyalist,84,3,32,11,0.19675,0.03571428571428571,0.177
u_01366,control_standard_recs,discovery_seeker,43,3,20,4,0.7195833333333334,0.06976744186046512,0.335
u_01367,treatment_ai_dj,genre_loyalist,45,4,32,13,0.3513157894736842,0.08888888888888889,0.34
u_01368,treatment_ai_dj,discovery_seeker,50,9,52,15,0.7723749999999999,0.18,0.551
u_01369,control_standard_recs,casual_listener,47,3,29,6,0.18078260869565219,0.06382978723404255,0.241
u_01370,control_standard_recs,casual_listener,53,7,29,8,0.7966956521739131,0.1320754716981132,0.405
u_01371,treatment_ai_dj,genre_loyalist,70,7,47,24,0.5188333333333334,0.1,0.384
u_01372,control_standard_recs,mood_context_listener,60,3,23,3,0.6315862068965516,0.05,0.279
u_01373,treatment_ai_dj,discovery_seeker,48,5,32,12,0.40929166666666666,0.10416666666666667,0.343
u_01374,control_standard_recs,heavy_playlist_user,122,6,42,24,0.23822448979591837,0.04918032786885246,0.192
u_01375,control_standard_recs,genre_loyalist,74,1,28,14,0.4440322580645161,0.013513513513513514,0.239
u_01376,treatment_ai_dj,mood_context_listener,71,12,51,28,0.705,0.16901408450704225,0.474
u_01377,control_standard_recs,heavy_playlist_user,75,0,24,5,0.2925128205128205,0.0,0.163
u_01378,treatment_ai_dj,genre_loyalist,56,8,37,16,0.19966666666666666,0.14285714285714285,0.308
u_01379,control_standard_recs,genre_loyalist,59,8,46,15,0.38306451612903225,0.13559322033898305,0.376
u_01380,treatment_ai_dj,mood_context_listener,80,4,46,16,0.32641935483870965,0.05,0.273
u_01381,control_standard_recs,discovery_seeker,72,2,41,13,0.5935882352941176,0.027777777777777776,0.328
u_01382,control_standard_recs,discovery_seeker,54,4,27,8,0.5604,0.07407407407407407,0.313
u_01383,treatment_ai_dj,casual_listener,50,5,32,16,0.26489285714285715,0.1,0.309
u_01384,control_standard_recs,heavy_playlist_user,78,5,48,9,0.7235757575757575,0.0641025641025641,0.374
u_01385,treatment_ai_dj,heavy_playlist_user,95,9,85,38,0.629195652173913,0.09473684210526316,0.474
u_01386,control_standard_recs,casual_listener,54,1,5,2,0.6275000000000001,0.018518518518518517,0.192
u_01387,treatment_ai_dj,genre_loyalist,69,9,45,12,0.6308518518518519,0.13043478260869565,0.392
u_01388,control_standard_recs,genre_loyalist,48,6,32,14,0.5769722222222222,0.125,0.398
u_01389,treatment_ai_dj,casual_listener,60,7,63,16,0.7910344827586208,0.11666666666666667,0.529
u_01390,control_standard_recs,mood_context_listener,46,4,24,11,0.8439,0.08695652173913043,0.408
u_01391,control_standard_recs,casual_listener,30,0,16,2,0.560375,0.0,0.283
